,galaxy_id,obs_id,delta,mjd,flujo,flujo err,mag,mag_err,img_id,psf obs,seeing convolucion,AGN_frac,residuo,residual rms,flujo pre,flujo err pre,mag pre,mag_err pre
0,1,1,0.05,57070.12849006801,15472.488778686526,73.91774353515916,19.45591721289154,0.005196164042958287,410905,1.0152919621046252,4.918714496160103,0.22849405864591735,"[[  5.8364935    1.8507218    2.996437   ...   2.4349272   -0.30327833
   10.919987  ]
 [ 10.16748    -11.134723    -1.8006309  ...   3.755619    -1.7809254
    0.3015312 ]
 [  0.8672154   -3.3740861   -9.20897    ...   6.637542    -1.5492523
   -7.846066  ]
 ...
 [  5.888219     4.6376686    7.3529263  ...   5.216593     3.6683998
  -12.005098  ]
 [ -2.8891983   -0.39446956   6.691015   ...  -0.05390441  -3.3560781
   -2.9052775 ]
 [ -5.846693     5.5070558    4.4880567  ...  -5.6887336    3.7244763
   -0.9451916 ]]",144.48132,56545.15246459961,126.75782863716015,18.048829205356956,0.0024534608180042353
1,1,2,0.05,57070.21393502304,55453.97273925781,125.3841770443553,18.077913954327844,0.0024787244611895196,410961,1.0383677507719156,3.8119469277563907,0.20993726723379805,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,55453.97273925781,125.3841770443553,18.077913954327844,0.0024787244611895196
2,1,3,0.05,57070.28257967249,17017.108515014654,75.99518409095806,19.3349493491006,0.004859529715734987,411011,1.0186706055065107,4.74254192231323,0.21119755581298433,"[[-6.542652   -3.5336313  -1.4299908  ... -1.262757    8.348238
  -8.929749  ]
 [-0.05359787  1.7976711   4.8378196  ...  1.9300568  -2.9573956
  -2.763795  ]
 [ 3.1702294   3.0773838   3.7060764  ...  8.308921   -3.3045228
   2.1008313 ]
 ...
 [-9.341927    5.5438485  -6.316254   ...  6.764068    9.6312895
  -2.4875572 ]
 [ 0.66610277 -2.5065427   2.7360957  ...  0.44961312 -4.6803236
  -4.611855  ]
 [ 0.17495501  7.4882145  -0.14162591 ... -1.823998    0.49748963
  -0.18568179]]",135.55672,55746.81052612305,125.64429650780217,18.046613707573123,0.002468477782962118
3,1,4,0.05,57071.05728660731,20514.31206054688,82.24119272945893,19.041973147872437,0.004365214360886698,411245,1.0246524242937844,4.876966047470729,0.21797970799526678,"[[  0.9016261   11.556944    -0.8933264  ...   0.95879906   7.961425
    1.1015214 ]
 [  8.78308     -0.5959872    4.0427647  ...  -8.035712    11.176357
   -3.8084404 ]
 [  4.3391094   -2.6982875    4.9297915  ...   8.910729     3.2152283
   -1.3046114 ]
 ...
 [  5.3341346   -6.117812     2.882172   ...   6.8631425    2.0598881
    6.687157  ]
 [ -0.32854283   5.0256124   -5.509014   ...   5.2420177   -4.5653296
  -12.162076  ]
 [ -0.865358    -1.7262585    4.0954328  ...  -5.3414063   -2.14975
   -0.09050405]]",125.64237,55557.21402709961,125.77146188709682,17.960264393315367,0.0024800388367317927
4,1,5,0.05,57071.12506984007,22420.651393432618,84.75651520616942,19.03330139501859,0.004120214693774599,411295,0.9012928072747344,4.408488238557206,0.21373086432588526,"[[-5.329306   -5.201822   10.860771   ... -6.3847246   5.17195
  -0.05530601]
 [-0.4933917  -1.4800385   0.33063865 ... -3.7628174   2.8923082
   5.5051055 ]
 [12.657881   -3.7586966   2.1437888  ...  8.355525   -0.27421033
  -6.3891764 ]
 ...
 [-3.3549595   5.0561604  -2.2809265  ... -1.9385852   1.0542637
   0.7020104 ]
 [-8.839094   -1.5226816   3.371273   ... -0.98762643 -3.0402246
  -6.951307  ]
 [-0.42764091 -2.2983832   7.1098695  ...  6.970769    1.1094202
  -0.8510547 ]]",132.25113,58504.97885742188,128.46611381836468,17.991939893478737,0.002411208401273955
5,1,6,0.05,57071.19277698471,35154.2237097168,102.14784791754073,18.573931271237022,0.003173750981103233,411345,0.7748601175405739,4.2244854022979395,0.22161491773032374,"[[ -4.6079426    0.74825454   2.7020888  ... -15.60979     -0.8605153
    7.098531  ]
 [  0.893996    -3.1890504    5.4007716  ...  -1.0454265    0.28176284
   -0.58910036]
 [ -2.6760612  -10.878276     4.9791207  ...   0.08356202   3.6238332
   -5.8523293 ]
 ...
 [ -0.4108118    6.6394916   10.32472    ...   1.3778343   -6.209502
    9.092524  ]
 [ -3.6346235   -0.6186951    6.8798633  ...  -2.1866925   -8.607778
    8.277086  ]
 [  3.0827756    6.886927    -6.0449815  ...  -7.584655     8.218899
   -6.78384   ]]",110.61041,61442.41426269531,131.27286458303075,17.967704371164842,0.00234536305210297
6,1,7,0.05,57071.26271199265,31525.016584472658,97.80942648801937,18.66912475876393,0.003386326119199032,411396,0.8352701635407411,4.392033397655636,0.22211891345888585,"[[-3.0845132   3.9392667   4.795542   ... -0.74578047  3.0233378
  -2.6146524 ]
 [ 0.37765896  5.9422398   7.012514   ... 12.068586   -5.785643
  10.454441  ]
 [-7.6926656  -2.4507978  -3.8123374  ... -0.19113553  4.430721
  -8.178126  ]
 ...
 [ 2.7429566  -2.2280936   1.731043   ...  1.0206821   8.584606
  -7.7679424 ]
 [ 4.8387275   3.9685206  -2.8778512  ...  2.3344188  -3.9872913
   5.361825  ]
 [ 3.1645203  -6.813607    7.5544596  ...  5.102846   -5.152719
   6.2688856 ]]",114.283585,60720.4910510254,130.80491378246285,17.957424880372137,0.0023643634552065807
7,1,8,0.05,57071.33166989243,21126.964383544928,83.10464493419906,19.01904712312005,0.004284544421591273,411446,1.0110760632741234,4.771869519222589,0.21362035925732192,"[[ 9.8189986e-01  1.5364779e+00  5.6073341e+00 ... -3.1412823e+00
  -6.3782988e+00 -6.0335231e-01]
 [-6.5964848e-01  2.7913532e+00 -9.8785162e+00 ... -2.5683274e+00
  -4.4511342e-01  1.3866603e-02]
 [-3.1369944e+00  3.5615573e+00 -2.6147747e-01 ... -1.3178601e+00
   9.3216133e+00 -1.4901861e+00]
 ...
 [ 6.3152089e+00  3.5215325e+00  3.3029218e+00 ...  3.2625411e+00
   3.6627033e+00  8.3263693e+00]
 [-1.4427404e+00 -7.6818557e+00 -9.1252956e+00 ... -8.9358797e+00
  -1.3265289e+00 -1.4728123e+01]
 [ 5.8385019e+00 -1.3660319e+01  1.1548860e+01 ... -8.4723711e+00
  -6.6134348e+00  7.7799354e+00]]",123.85629,55836.46014892578,125.9583151591226,17.96384517948387,0.0024730836262640285
8,25,1,0.05,57070.12849006801,27302.15809936523,92.26972552878509,18.839325210858078,0.0036823285713298193,410905,1.0152919621046252,4.946390432082976,0.12414341433484942,"[[  3.0662751    4.7020903    0.03164489 ...   0.3417856   -0.01721212
   -6.527382  ]
 [-10.147384     6.4900327   -2.0165632  ... -10.395992     3.3558342
   -2.907977  ]
 [  3.3392591   -7.8157525   -1.9658492  ...   4.170369     6.795524
    5.5745177 ]
 ...
 [ -2.240374     7.669119    -6.9566073  ...   8.025381     4.287184
   -1.2556541 ]
 [  3.2539468   -6.6868305    3.209936   ...  -2.324953     1.1162004
    0.8485376 ]
 [  2.0005789    0.09535676   2.7033043  ...  -8.221792    -1.4340427
    1.5642192 ]]",263.38004,99503.95659912111,164.81088068237406,17.435216778775853,0.001824711242515334
9,25,2,0.05,57070.21393502304,99204.13020507812,164.35887788932536,17.446421231580374,0.0018311959316268877,410961,1.0383677507719156,3.7053512140912326,0.1279766665877939,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,99204.13020507812,164.35887788932536,17.446421231580374,0.0018311959316268877
10,25,3,0.05,57070.28257967249,30471.246337890632,96.13434760787278,18.702438224456422,0.003440734305363483,411011,1.0186706055065107,4.703735877947812,0.11921793563265855,"[[ 10.046272     0.15167785  -2.7925434  ...  -3.6194355    9.248056
    1.6386852 ]
 [-12.388927     0.33960184  -5.5823913  ...  -2.8287764    6.3097982
    0.07617021]
 [ -0.69517076   8.410973    -4.578351   ...  -6.5343585    0.6227644
  -12.149246  ]
 ...
 [  5.5380874   -4.131829     9.94834    ...  -3.4245932   -3.92291
   -3.5882993 ]
 [ -0.88231707  -6.0243125   11.226753   ...  -4.178601     2.5882595
    9.642119  ]
 [ -6.4679136    8.117332     6.275437   ...   3.0052736    4.479213
   -2.221792  ]]",248.22467,99324.98489379886,164.4337586205823,17.41951750061914,0.0018264825118047216
11,25,4,0.05,57071.05728660731,36963.11347412109,104.91778910390916,18.402694178129877,0.003099480981162009,411245,1.0246524242937844,4.999873924220733,0.12271179706008166,"[[ -5.555092    10.946088    -1.7765949  ...   0.85819894   1.3759233
    3.9000525 ]
 [ -3.7731986   -0.06374502  -1.8260417  ...   5.6907263    2.1052206
   -3.8306134 ]
 [-16.230152     0.13865912   4.3004546  ...  -2.8451946   -0.59889615
    4.726092  ]
 ...
 [ -3.4225445    0.45327532  -3.1631427  ...   8.780428     1.6914029
   -2.0653253 ]
 [ -8.513259    -3.441514    -3.5946805  ...   2.2426074    2.9146497
   -3.100725  ]
 [ 13.242914     2.5407233  -11.316792   ...   1.0085455    7.4332733
   -2.3613684 ]]",228.42479,99145.87872070313,164.55175751585122,17.331428876409717,0.001832057931905455
12,25,5,0.05,57071.12506984007,40004.179859619144,108.29966677275911,18.404658532305277,0.0029613642474548263,411295,0.9012928072747344,4.50697721401776,0.11817258878531316,"[[-1.9756207  -7.9703608  -8.648013   ... -8.051102    2.9992275
   1.9567423 ]
 [-3.3200598   5.75358    -8.6310215  ...  3.9503977   5.6988406
  -3.5818686 ]
 [-5.74039     1.6936489   4.0914125  ... -3.8519747   0.59190744
   4.296353  ]
 ...
 [-6.0398917  -2.7447336   5.519375   ... -2.011158   -8.173383
   0.9022366 ]
 [-3.8079891   9.155301   -1.4545422  ...  1.7231793   0.8815175
   7.564438  ]
 [-8.998296    9.6853695  -9.548609   ...  0.55187786 -0.02390766
   2.4876423 ]]",244.37347,103758.76983398436,167.9223799992286,17.369859925064148,0.0017937874611855156
13,25,6,0.05,57071.19277698471,62507.3560839844,132.24255391765362,17.9490472273909,0.002322936085759948,411345,0.7748601175405739,4.256254918420095,0.12143637454203093,"[[-0.77373683  8.099951   -7.512827   ...  1.9948041   5.954947
   1.7279428 ]
 [-2.380022   -8.465677   -0.19015293 ...  7.173564   -2.4693682
  -6.1157365 ]
 [-6.3518157   1.3269475   4.146898   ... -7.413207   -2.8909345
  -5.6627336 ]
 ...
 [ 0.27272034 -1.1640887   0.60341656 ... -0.17413858  5.1400747
  -3.7832732 ]
 [-2.2998466   1.6551352  12.242889   ...  1.5053499   0.31317317
  -4.432004  ]
 [-0.9670676   1.6443727  -3.8010259  ...  2.664161    6.85243
   1.5621018 ]]",207.8732,108102.08466064456,171.08662446736227,17.354289878875374,0.0017528246598978833
14,25,7,0.05,57071.26271199265,56243.24211669923,126.18681660146723,18.04058719943938,0.0024603995465296855,411396,0.8352701635407411,4.333130038732116,0.12472284516088802,"[[ -5.5910234   -9.838588    -3.2772923  ...  14.269716    -2.6270807
   -7.94109   ]
 [  4.5584745    6.9068694   -4.682175   ...   9.151253     5.6146674
  -11.272941  ]
 [ -1.3591849   -9.109266     9.808804   ...  -2.3379626   -0.80416983
   10.134338  ]
 ...
 [ -6.6028333   -9.271213    -1.6512008  ...  -0.10195662  -7.7726536
    5.0438857 ]
 [ -2.2839026   14.180906     0.806866   ...   4.483996    -5.582242
    2.6705546 ]
 [  1.9009854    6.7473197   -3.1209052  ...   8.432274    -5.716835
   -0.5851121 ]]",214.7096,107164.07160766603,170.5166474731344,17.340640053306956,0.0017619048669344564
15,25,8,0.05,57071.33166989243,37999.17879272462,106.15267124325143,18.381704345788027,0.003052337929301673,411446,1.0110760632741234,4.747329525430352,0.1273272624896551,"[[  8.972343    -2.266953     2.0822196  ...  -0.22024888 -12.465561
   -4.0788403 ]
 [ -1.4545768   -9.508137    -5.538658   ...  -1.2537608   -1.1902486
    2.5290573 ]
 [ -2.6557841    1.448313    -3.1038396  ...   7.639559    -0.34556818
   14.697992  ]
 ...
 [ -3.0035222    5.8065286    2.8549743  ...  -5.56742     -2.0364943
   -2.58001   ]
 [-10.456391    -5.4527497    3.3462508  ... -18.79104      4.9002476
   -3.5656707 ]
 [ -3.3046994    4.667299     0.41766566 ...  10.624744     7.8860655
   11.089938  ]]",228.68797,100075.70912597656,165.25550706538547,17.330318183154855,0.0018253044853918292
16,50,1,0.05,57070.12849006801,7819.196391601562,59.025324172377104,20.19691235071601,0.008201802584526756,410905,1.0152919621046252,5.274194134751695,0.12523206197939094,"[[ 2.6927056  9.350936   7.5831213 ...  2.902706   5.0557995  7.759992 ]
 [-0.9456567 -7.8227997 10.421119  ... -7.193749   2.2241788 -3.4108377]
 [ 1.0194396 -4.4896045  8.084563  ...  2.1598887 -1.7939267 -7.802168 ]
 ...
 [ 1.3692416  4.5822015  5.8006177 ...  1.9381341  7.224335  -8.865349 ]
 [ 3.9269254  7.1985807  8.680129  ...  5.076926  -1.983659  11.663101 ]
 [-4.0421805 -6.5860686 -7.6137543 ... -2.6353798  4.4031305  1.0259237]]",72.93838,27656.253383789062,92.77387712713627,18.825334290094965,0.003655237342162747
17,50,2,0.05,57070.21393502304,27679.328976440425,92.35112677180477,18.83235672226524,0.003638706657055862,410961,1.0383677507719156,4.063538159063843,0.12996287417181568,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,27679.328976440425,92.35112677180477,18.83235672226524,0.003638706657055862
18,50,3,0.05,57070.28257967249,8808.219187622071,60.4942281778288,20.04994348662418,0.007463811168052259,411011,1.0186706055065107,5.044009383549811,0.13007054459274126,"[[ 1.9827393e-01  4.5545011e+00 -2.8973045e+00 ...  7.0465345e+00
  -4.3089085e+00 -1.8786542e+00]
 [ 1.7790774e+00 -3.4248588e+00  9.1678982e+00 ...  4.8661947e+00
   1.1566974e+00  4.6148896e-04]
 [ 1.3460635e-01  4.3447552e+00 -5.9430819e+00 ... -8.4200811e+00
  -8.3921394e+00  3.6480143e+00]
 ...
 [ 2.6914632e+00  4.3654470e+00  5.1196694e+00 ...  2.8568594e+00
  -5.0525622e+00 -1.0947118e+00]
 [ 3.3861601e+00 -7.1057115e+00  3.6508751e+00 ...  7.9572911e+00
  -1.7838345e+00  3.5014148e+00]
 [-5.1784892e+00  1.0147990e+01 -6.0583105e+00 ... -7.4516237e-03
   5.4636555e+00  7.4819779e-01]]",70.344826,27972.876940307615,92.79479628655189,18.7953209328897,0.003616303437566266
19,50,4,0.05,57071.05728660731,10586.840585327147,64.95539394931879,19.760199607991417,0.0066697140494541615,411245,1.0246524242937844,5.2829222529522335,0.12127351233980335,"[[ -0.747825    -5.5632367    3.1183488  ...   0.6521535    1.7881303
   -3.6491585 ]
 [ -8.248518    -5.1081176    2.6631877  ... -10.444916    -2.9825268
   -7.7799697 ]
 [  2.8013208    5.14223      2.8529217  ...   2.2117288  -10.152235
  -12.375717  ]
 ...
 [ -3.0653386    0.10332322  -0.42228854 ...   1.2802227   12.875934
  -14.092447  ]
 [ -0.32209042  -6.0799084    4.2439394  ...  -1.0459704    3.0493846
    3.6013036 ]
 [  2.2608423   -5.1295857   12.251753   ...  -6.4975715    7.0960836
    4.505043  ]]",62.390965,27513.011968383795,92.72920945230356,18.72327019928241,0.003674239934121072
20,50,5,0.05,57071.12506984007,11288.755441284182,65.60763949885225,19.778306798771432,0.006320349252555258,411295,0.9012928072747344,4.777445162808198,0.12823652191675336,"[[  1.2413669   -7.3816347   -2.114021   ...   3.8544273   -3.5590076
   -1.0344495 ]
 [  8.03447     -5.131982    -1.3896737  ...   2.940048    -2.5687215
   -9.950062  ]
 [  1.1863      -9.492175    -0.5097431  ...   5.169769    -1.368565
    4.157749  ]
 ...
 [ -9.1959915   -1.7636468    7.235032   ...  -5.774072    -3.2535834
   -0.78551555]
 [ -2.8915215  -11.426368     1.5075829  ...  11.194203    -1.434613
   -0.32309854]
 [  4.433075     5.7401237    8.584905   ...   2.1932771   -3.1270778
   -5.22066   ]]",65.858,28796.917551879884,93.99242747662555,18.761556952889144,0.0035621258963095537
21,50,6,0.05,57071.19277698471,17768.038604125977,77.07429385346309,19.314776328696198,0.004722407282358047,411345,0.7748601175405739,4.613765206426332,0.12090118264714032,"[[ -2.752287     0.5506198    4.386602   ...   5.0386558   -0.10669065
   -0.58719563]
 [ -3.847534     2.2940214   -0.8466083  ...  -8.77705      4.076318
    9.439203  ]
 [  5.253169     8.153616   -16.020962   ...  -4.4392447    1.302319
   -4.1608076 ]
 ...
 [  6.9521413    2.863665     1.151209   ...  -4.1026444    1.925566
   -2.6999109 ]
 [ -2.217246    -5.003357    -5.346242   ...   2.3176436    5.212515
   -9.646185  ]
 [  8.0992365    2.4695034    2.7822838  ...  -0.04396459   0.3871581
    1.2662158 ]]",54.54904,30096.899048461917,95.51741212047557,18.742570672607016,0.0034630920898036967
22,50,7,0.05,57071.26271199265,15693.153851928711,73.83764109936797,19.426487486835704,0.00512018722493803,411396,0.8352701635407411,4.780991380422187,0.11941309203651831,"[[ -2.320898    -2.5403223    2.8015645  ...   1.742585    -3.844249
    3.4465942 ]
 [ -1.3097987    0.27616203  -3.8001719  ...   2.863411     6.9275494
   -0.07236314]
 [  5.455417     6.890683     3.3827562  ...  -3.057761     1.1897063
    3.5978036 ]
 ...
 [ -8.395337    16.100069    -1.3404989  ...   1.5220773    5.570405
    0.47806883]
 [  7.0302906   -0.9776506    2.445912   ...  -7.4737873    3.7604785
  -11.634519  ]
 [ -4.9816146    5.4369373    1.1820545  ...   1.7445519    0.78329706
   -0.07597721]]",55.35571,29240.82552062988,94.62907026705822,18.750788994638047,0.0035306521547942274
23,50,8,0.05,57071.33166989243,10665.98274169922,64.77382549301333,19.761137681965835,0.006602495896700258,411446,1.0110760632741234,5.128946912511129,0.11947456318057621,"[[-4.196019   -7.0922294  -1.2394018  ... -5.2266006  -3.405726
  -2.0971735 ]
 [ 2.5393772  -4.7539077  11.771139   ... -4.110213    0.24872786
   0.5773738 ]
 [ 8.084895   -0.29068756  2.534707   ...  7.237639    4.876579
  -3.241825  ]
 ...
 [-0.23560628 -3.3312762   3.8159554  ...  5.4985957   1.6992749
   2.5300124 ]
 [-3.7772484   2.0051222   3.7502177  ... -1.8864902   2.8453288
   1.8208268 ]
 [-7.049308   -0.8598703  -0.52319384 ...  3.6705058   0.38588774
   0.47814685]]",61.119312,27492.58616577149,92.45417039501419,18.733100886361328,0.003667226445289367
24,75,1,0.05,57070.12849006801,12149.033134765623,67.96344482751746,19.718463362532084,0.006081627673165276,410905,1.0152919621046252,5.0293674384091265,0.2764543900314295,"[[ 6.2346697  -2.5339613  -6.337589   ...  3.4557078   2.7287214
   1.5537465 ]
 [-2.4222803  -0.0793609  -1.1285775  ...  2.193218   -4.509256
  -1.3422296 ]
 [ 0.04750049 -2.3196588   2.3679628  ... -4.9040813  -7.503967
  -1.517324  ]
 ...
 [ 2.7155523   7.8162413   7.891774   ...  6.16587     1.8459549
   7.6375666 ]
 [ 6.3194094  10.091809   -8.196091   ...  1.9339306  -7.206619
  -3.9844732 ]
 [ 1.882996   -7.7982926   0.7492591  ... -8.189236   -2.0514874
  -8.300539  ]]",118.1902,44190.552219848636,113.59920786777165,18.31649408216993,0.0028081356878920704
25,75,2,0.05,57070.21393502304,44638.56794189453,113.61713135401945,18.313469982115116,0.00278467257472456,410961,1.0383677507719156,3.613849255414069,0.28505593744458735,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,44638.56794189453,113.61713135401945,18.313469982115116,0.00278467257472456
